model,stratum,triplet_uuid,outlet_idx,sentence_idx
daroberta,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,3,5
daroberta,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,1,2
daroberta,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,2,5
daroberta,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,1,27
daroberta,bias_type_inf,e71d149d-0426-43f0-87e8-8c611dad7205,2,9
daroberta,bias_type_inf,96b7046f-f584-422f-a626-6f86a26dfd8b,3,8
daroberta,bias_type_inf,2b95d2cf-e979-4f9c-ae27-9a5370934f23,2,6
daroberta,bias_type_inf,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,6
daroberta,bias_type_inf,1ed4f378-b9d4-43b8-8d50-53d0cc063332,3,3
daroberta,bias_type_inf,eb17fa36-89f2-4d0b-8133-7bb4682228e1,1,12
daroberta,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,3,8
daroberta,bias_type_inf,c21cb217-3e2c-49bd-884d-5c74a165ef10,3,26
daroberta,bias_type_inf,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,28
daroberta,bias_type_inf,58f414e5-a122-49f5-819e-512d91069da5,2,27
daroberta,bias_type_inf,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,3,36
daroberta,bias_type_inf,aab91277-8d56-4844-a581-45630f873f49,2,22
daroberta,bias_type_inf,aab91277-8d56-4844-a581-45630f873f49,2,7
daroberta,bias_type_inf,97b1305c-13ca-4b74-a56a-f459bd79dfaf,1,12
daroberta,bias_type_inf,6b541575-99b1-40d2-8730-9bb868ee38ed,3,8
daroberta,bias_type_inf,2ec04201-2016-4227-baf7-ba8289058203,3,24
daroberta,bias_type_inf,0c78e748-efbf-417c-a8c1-beeb6480147f,2,5
daroberta,bias_type_inf,c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,1,1
daroberta,bias_type_inf,a28a0329-0887-42dc-bd3d-3bb4f8926757,2,11
daroberta,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,2,22
daroberta,bias_type_inf,ad409798-ee94-4436-92c5-92669193be14,2,7
daroberta,bias_type_inf,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,33
daroberta,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,1,26
daroberta,bias_type_inf,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,9
daroberta,bias_type_inf,0c78e748-efbf-417c-a8c1-beeb6480147f,3,5
daroberta,bias_type_inf,be026bd1-52b1-4789-bfd3-3632af17b054,2,22
daroberta,bias_type_inf,7a97de89-1433-46f7-bcc2-f80b041cb9a0,2,30
daroberta,bias_type_inf,b7021938-ff8d-42ea-adec-5704c0b65237,2,31
daroberta,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,2
daroberta,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,3,9
daroberta,bias_type_inf,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,30
daroberta,bias_type_inf,08bb9bee-c167-4c17-9c6d-4a1259231eb7,3,7
daroberta,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,2,53
daroberta,bias_type_inf,f688c56d-7fae-42ef-b7f7-7db207b58d27,2,1
daroberta,bias_type_inf,ad409798-ee94-4436-92c5-92669193be14,1,15
daroberta,bias_type_inf,005a2961-0c2e-4575-8eec-770ba52a08e0,3,28
daroberta,bias_type_inf,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,8
daroberta,bias_type_inf,be026bd1-52b1-4789-bfd3-3632af17b054,2,25
daroberta,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,3,3
daroberta,bias_type_inf,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,15
daroberta,bias_type_inf,d16050b3-979f-4834-90db-b8823691b87e,3,2
daroberta,bias_type_inf,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,32
daroberta,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,9
daroberta,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,13
daroberta,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,15
daroberta,bias_type_inf,aab91277-8d56-4844-a581-45630f873f49,1,4
daroberta,bias_type_inf,be026bd1-52b1-4789-bfd3-3632af17b054,2,5
daroberta,bias_type_inf,c6a0e65c-4f8b-41de-8200-cd700f683c64,3,6
daroberta,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,1,24
daroberta,bias_type_inf,0c78e748-efbf-417c-a8c1-beeb6480147f,1,9
daroberta,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,1,18
daroberta,bias_type_inf,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,2,14
daroberta,bias_type_inf,2ec04201-2016-4227-baf7-ba8289058203,2,4
daroberta,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,2,6
daroberta,bias_type_inf,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,12
daroberta,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,1,21
daroberta,bias_type_inf,96b7046f-f584-422f-a626-6f86a26dfd8b,1,3
daroberta,bias_type_inf,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,13
daroberta,bias_type_inf,87609973-bd58-42a5-96e2-ee5aa47433f5,3,9
daroberta,bias_type_inf,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,6
daroberta,bias_type_inf,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,2,17
daroberta,bias_type_inf,f11c2566-848a-4e29-b8c5-4de0a81114e4,2,10
daroberta,bias_type_inf,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,2
daroberta,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,3,7
daroberta,bias_type_inf,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,30
daroberta,bias_type_inf,2ec04201-2016-4227-baf7-ba8289058203,1,6
daroberta,bias_type_inf,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,0
daroberta,bias_type_inf,6f95dcb9-e960-45ac-8c0e-91b85724c909,2,17
daroberta,bias_type_inf,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,0
daroberta,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,3,4
daroberta,bias_type_inf,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,5
daroberta,bias_type_inf,58f414e5-a122-49f5-819e-512d91069da5,2,24
daroberta,bias_type_inf,2ec04201-2016-4227-baf7-ba8289058203,3,0
daroberta,bias_type_both,472158a1-4e39-4214-8397-904e66f2b4c5,1,0
daroberta,bias_type_both,8385a996-1afc-4778-a06d-7070a8f19e27,3,9
daroberta,bias_type_both,542cd22c-ea80-4669-995b-6ac6a33823f7,1,23
daroberta,bias_type_both,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,26
daroberta,bias_type_both,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,6
daroberta,bias_type_both,aab91277-8d56-4844-a581-45630f873f49,3,0
daroberta,bias_type_both,be026bd1-52b1-4789-bfd3-3632af17b054,1,7
daroberta,bias_type_both,0d10341a-9dba-4374-a524-814c300d1611,3,18
daroberta,bias_type_both,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,1,1
daroberta,bias_type_both,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,28
daroberta,bias_type_both,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,1
daroberta,bias_type_both,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,25
daroberta,bias_type_both,87609973-bd58-42a5-96e2-ee5aa47433f5,3,2
daroberta,bias_type_both,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,2,4
daroberta,bias_type_both,c21cb217-3e2c-49bd-884d-5c74a165ef10,1,3
daroberta,bias_type_both,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,3,2
daroberta,bias_type_both,d16050b3-979f-4834-90db-b8823691b87e,1,1
daroberta,bias_type_both,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,5
daroberta,bias_type_both,aab91277-8d56-4844-a581-45630f873f49,1,27
daroberta,bias_type_both,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,18
daroberta,bias_type_both,38f7cbb7-5d6a-4c89-bcbd-8e164144172a,1,10
daroberta,bias_type_both,aab91277-8d56-4844-a581-45630f873f49,1,24
daroberta,bias_type_both,c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,1,14
daroberta,bias_type_both,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,8
daroberta,bias_type_both,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,12
biasdetector,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,2,18
biasdetector,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,48
biasdetector,fp_shared,0d10341a-9dba-4374-a524-814c300d1611,3,26
biasdetector,fp_shared,8385a996-1afc-4778-a06d-7070a8f19e27,1,23
biasdetector,fp_shared,ee05c9b3-529c-4268-ad72-19bd34f7197e,1,6
biasdetector,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,4
biasdetector,fp_shared,01c59743-7082-44fc-8414-3c04126f470f,3,18
biasdetector,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,11
biasdetector,fp_shared,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,17
biasdetector,fp_shared,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,24
biasdetector,fp_shared,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,10
biasdetector,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,7
biasdetector,fp_shared,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,3,0
biasdetector,fp_shared,eb17fa36-89f2-4d0b-8133-7bb4682228e1,1,7
biasdetector,fp_shared,aab91277-8d56-4844-a581-45630f873f49,2,20
biasdetector,fp_shared,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,35
biasdetector,fp_shared,450755dd-30d3-478b-933e-917be5c384ba,3,29
biasdetector,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,41
biasdetector,fp_shared,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,16
biasdetector,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,3,16
biasdetector,fp_shared,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,18
biasdetector,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,1,6
biasdetector,fp_shared,aab91277-8d56-4844-a581-45630f873f49,1,42
biasdetector,fp_shared,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,29
biasdetector,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,38
biasdetector,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,11
biasdetector,fp_shared,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,20
biasdetector,fp_shared,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,1,1
biasdetector,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,42
biasdetector,fp_shared,45bd61bc-c356-4450-9e3a-cbfc862b09fd,2,11
biasdetector,fp_shared,ee05c9b3-529c-4268-ad72-19bd34f7197e,2,10
biasdetector,fp_shared,542cd22c-ea80-4669-995b-6ac6a33823f7,3,22
biasdetector,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,19
biasdetector,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,3,14
biasdetector,fp_shared,550b80db-bdd5-442b-8f70-c8e9f3203a13,2,3
biasdetector,fp_shared,2ec04201-2016-4227-baf7-ba8289058203,3,33
biasdetector,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,1,0
biasdetector,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,4
biasdetector,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,2,0
biasdetector,fp_shared,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,22
biasdetector,fp_shared,96b7046f-f584-422f-a626-6f86a26dfd8b,3,4
biasdetector,fp_shared,472158a1-4e39-4214-8397-904e66f2b4c5,2,7
biasdetector,fp_shared,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,65
biasdetector,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,13
biasdetector,fp_shared,96b7046f-f584-422f-a626-6f86a26dfd8b,3,11
biasdetector,fp_shared,576116e5-2b18-4d35-be73-36f5863c9468,3,24
biasdetector,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,2,0
biasdetector,fp_shared,70c75d68-bf65-46a6-a822-15c23d77a275,1,45
biasdetector,fp_shared,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,1,33
biasdetector,fp_shared,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,2,21
biasdetector,fp_shared,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,17
biasdetector,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,2,25
biasdetector,fp_shared,2ec04201-2016-4227-baf7-ba8289058203,2,9
biasdetector,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,2,31
biasdetector,fp_shared,70c75d68-bf65-46a6-a822-15c23d77a275,3,6
biasdetector,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,10
biasdetector,fp_shared,df5fe55a-dfcb-4817-8631-830f47c21a72,2,14
biasdetector,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,2,13
biasdetector,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,28
biasdetector,fp_shared,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,18
biasdetector,fp_shared,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,12
biasdetector,fp_shared,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,8
biasdetector,fp_shared,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,2,18
biasdetector,fp_shared,8385a996-1afc-4778-a06d-7070a8f19e27,3,5
biasdetector,fp_shared,472158a1-4e39-4214-8397-904e66f2b4c5,3,19
biasdetector,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,3,20
biasdetector,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,1,0
biasdetector,fp_shared,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,19
biasdetector,fp_shared,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,20
biasdetector,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,3,0
biasdetector,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,23
biasdetector,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,1,9
biasdetector,fp_shared,85475456-f38e-4c30-895d-ca2c819c6af1,1,10
biasdetector,fp_shared,97b1305c-13ca-4b74-a56a-f459bd79dfaf,1,7
biasdetector,fp_shared,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,23
biasdetector,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,2
biasdetector,fp_shared,9879bbc0-eab3-482f-bf6b-a4b519393986,3,40
biasdetector,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,1
biasdetector,fp_shared,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,15
biasdetector,fp_shared,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,66
biasdetector,fp_shared,542cd22c-ea80-4669-995b-6ac6a33823f7,2,7
biasdetector,fp_shared,2058ec60-5372-4f5f-83a3-da780be3a350,2,27
biasdetector,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,40
biasdetector,fp_shared,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,20
biasdetector,fp_shared,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,2
biasdetector,fp_shared,2742e9c1-2943-496f-8b23-faf5332e1612,1,21
biasdetector,fp_shared,01c59743-7082-44fc-8414-3c04126f470f,2,48
biasdetector,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,1,8
biasdetector,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,2
biasdetector,fp_shared,526cabb7-02a3-4adb-8e90-ec781c40c498,1,27
biasdetector,fp_shared,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,16
biasdetector,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,44
biasdetector,fp_shared,a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,1
biasdetector,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,12
biasdetector,fp_shared,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,11
biasdetector,fp_shared,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,0
biasdetector,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,1,8
biasdetector,fp_shared,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,35
biasdetector,fp_shared,c21cb217-3e2c-49bd-884d-5c74a165ef10,1,21
biasdetector,fp_shared,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,15
daroberta,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,2,18
daroberta,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,48
daroberta,fp_shared,0d10341a-9dba-4374-a524-814c300d1611,3,26
daroberta,fp_shared,8385a996-1afc-4778-a06d-7070a8f19e27,1,23
daroberta,fp_shared,ee05c9b3-529c-4268-ad72-19bd34f7197e,1,6
daroberta,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,4
daroberta,fp_shared,01c59743-7082-44fc-8414-3c04126f470f,3,18
daroberta,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,11
daroberta,fp_shared,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,17
daroberta,fp_shared,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,24
daroberta,fp_shared,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,10
daroberta,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,7
daroberta,fp_shared,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,3,0
daroberta,fp_shared,eb17fa36-89f2-4d0b-8133-7bb4682228e1,1,7
daroberta,fp_shared,aab91277-8d56-4844-a581-45630f873f49,2,20
daroberta,fp_shared,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,35
daroberta,fp_shared,450755dd-30d3-478b-933e-917be5c384ba,3,29
daroberta,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,41
daroberta,fp_shared,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,16
daroberta,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,3,16
daroberta,fp_shared,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,18
daroberta,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,1,6
daroberta,fp_shared,aab91277-8d56-4844-a581-45630f873f49,1,42
daroberta,fp_shared,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,29
daroberta,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,38
daroberta,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,11
daroberta,fp_shared,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,20
daroberta,fp_shared,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,1,1
daroberta,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,42
daroberta,fp_shared,45bd61bc-c356-4450-9e3a-cbfc862b09fd,2,11
daroberta,fp_shared,ee05c9b3-529c-4268-ad72-19bd34f7197e,2,10
daroberta,fp_shared,542cd22c-ea80-4669-995b-6ac6a33823f7,3,22
daroberta,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,19
daroberta,fp_shared,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,3,14
daroberta,fp_shared,550b80db-bdd5-442b-8f70-c8e9f3203a13,2,3
daroberta,fp_shared,2ec04201-2016-4227-baf7-ba8289058203,3,33
daroberta,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,1,0
daroberta,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,4
daroberta,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,2,0
daroberta,fp_shared,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,22
daroberta,fp_shared,96b7046f-f584-422f-a626-6f86a26dfd8b,3,4
daroberta,fp_shared,472158a1-4e39-4214-8397-904e66f2b4c5,2,7
daroberta,fp_shared,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,65
daroberta,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,13
daroberta,fp_shared,96b7046f-f584-422f-a626-6f86a26dfd8b,3,11
daroberta,fp_shared,576116e5-2b18-4d35-be73-36f5863c9468,3,24
daroberta,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,2,0
daroberta,fp_shared,70c75d68-bf65-46a6-a822-15c23d77a275,1,45
daroberta,fp_shared,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,1,33
daroberta,fp_shared,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,2,21
daroberta,fp_shared,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,17
daroberta,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,2,25
daroberta,fp_shared,2ec04201-2016-4227-baf7-ba8289058203,2,9
daroberta,fp_shared,13792511-5142-449f-8d3e-d77d790f65ec,2,31
daroberta,fp_shared,70c75d68-bf65-46a6-a822-15c23d77a275,3,6
daroberta,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,10
daroberta,fp_shared,df5fe55a-dfcb-4817-8631-830f47c21a72,2,14
daroberta,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,2,13
daroberta,fp_shared,58f414e5-a122-49f5-819e-512d91069da5,2,28
daroberta,fp_shared,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,18
daroberta,fp_shared,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,12
daroberta,fp_shared,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,8
daroberta,fp_shared,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,2,18
daroberta,fp_shared,8385a996-1afc-4778-a06d-7070a8f19e27,3,5
daroberta,fp_shared,472158a1-4e39-4214-8397-904e66f2b4c5,3,19
daroberta,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,3,20
daroberta,fp_shared,87609973-bd58-42a5-96e2-ee5aa47433f5,1,0
daroberta,fp_shared,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,19
daroberta,fp_shared,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,20
daroberta,fp_shared,d16050b3-979f-4834-90db-b8823691b87e,3,0
daroberta,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,23
daroberta,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,1,9
daroberta,fp_shared,85475456-f38e-4c30-895d-ca2c819c6af1,1,10
daroberta,fp_shared,97b1305c-13ca-4b74-a56a-f459bd79dfaf,1,7
daroberta,fp_shared,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,23
daroberta,fp_shared,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,2
daroberta,fp_shared,9879bbc0-eab3-482f-bf6b-a4b519393986,3,40
daroberta,fp_shared,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,1
daroberta,fp_shared,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,15
daroberta,fp_shared,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,66
daroberta,fp_shared,542cd22c-ea80-4669-995b-6ac6a33823f7,2,7
daroberta,fp_shared,2058ec60-5372-4f5f-83a3-da780be3a350,2,27
daroberta,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,40
daroberta,fp_shared,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,20
daroberta,fp_shared,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,2
daroberta,fp_shared,2742e9c1-2943-496f-8b23-faf5332e1612,1,21
daroberta,fp_shared,01c59743-7082-44fc-8414-3c04126f470f,2,48
daroberta,fp_shared,8abec8d9-50a2-480e-969a-157f94954f4d,1,8
daroberta,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,2
daroberta,fp_shared,526cabb7-02a3-4adb-8e90-ec781c40c498,1,27
daroberta,fp_shared,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,16
daroberta,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,2,44
daroberta,fp_shared,a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,1
daroberta,fp_shared,b5eefefb-2a33-45de-abe1-f855c94165f4,1,12
daroberta,fp_shared,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,11
daroberta,fp_shared,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,0
daroberta,fp_shared,b7021938-ff8d-42ea-adec-5704c0b65237,1,8
daroberta,fp_shared,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,35
daroberta,fp_shared,c21cb217-3e2c-49bd-884d-5c74a165ef10,1,21
daroberta,fp_shared,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,15
biasdetector,fp_bd_only,b5eefefb-2a33-45de-abe1-f855c94165f4,3,28
biasdetector,fp_bd_only,9879bbc0-eab3-482f-bf6b-a4b519393986,1,10
biasdetector,fp_bd_only,85475456-f38e-4c30-895d-ca2c819c6af1,1,24
biasdetector,fp_bd_only,76810849-0335-4ad3-9eaf-f0d9c5baceb6,1,19
biasdetector,fp_bd_only,79bf99c6-6fca-4ce4-8ae1-8771de026142,3,9
biasdetector,fp_bd_only,b5eefefb-2a33-45de-abe1-f855c94165f4,2,61
biasdetector,fp_bd_only,df5fe55a-dfcb-4817-8631-830f47c21a72,3,9
biasdetector,fp_bd_only,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,2
biasdetector,fp_bd_only,526cabb7-02a3-4adb-8e90-ec781c40c498,2,18
biasdetector,fp_bd_only,01c59743-7082-44fc-8414-3c04126f470f,1,3
biasdetector,fp_bd_only,526cabb7-02a3-4adb-8e90-ec781c40c498,1,17
biasdetector,fp_bd_only,70c75d68-bf65-46a6-a822-15c23d77a275,2,29
biasdetector,fp_bd_only,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,3,11
biasdetector,fp_bd_only,70c75d68-bf65-46a6-a822-15c23d77a275,3,16
biasdetector,fp_bd_only,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,8
biasdetector,fp_bd_only,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,10
biasdetector,fp_bd_only,70c75d68-bf65-46a6-a822-15c23d77a275,3,15
biasdetector,fp_bd_only,13792511-5142-449f-8d3e-d77d790f65ec,2,8
biasdetector,fp_bd_only,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,58
biasdetector,fp_bd_only,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,15
biasdetector,fp_bd_only,b5eefefb-2a33-45de-abe1-f855c94165f4,2,36
biasdetector,fp_bd_only,b5eefefb-2a33-45de-abe1-f855c94165f4,1,39
biasdetector,fp_bd_only,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,7
biasdetector,fp_bd_only,85475456-f38e-4c30-895d-ca2c819c6af1,2,0
biasdetector,fp_bd_only,ee05c9b3-529c-4268-ad72-19bd34f7197e,1,40
biasdetector,fp_bd_only,87609973-bd58-42a5-96e2-ee5aa47433f5,2,10
