model,triplet_uuid,outlet_idx,sentence_idx,category,biased,has_lex,has_inf,has_both_types,quote_status,mean_abs_shap,max_abs_shap,n_tokens,n_word_attribs
daroberta,13792511-5142-449f-8d3e-d77d790f65ec,2,17,TN,0,0,0,0,none,0.023779158097061368,0.1576820692862384,34,27
daroberta,df6a55fb-dfe5-4362-89a6-8c040d648a70,2,5,TN,0,0,0,0,none,0.02849077878636308,0.18136860395316035,30,24
daroberta,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,2,3,TN,0,0,0,0,none,0.019440362030374154,0.07529595564119518,30,26
daroberta,85475456-f38e-4c30-895d-ca2c819c6af1,1,25,TN,0,0,0,0,none,0.03354197815991938,0.1532065758947283,29,25
daroberta,df6a55fb-dfe5-4362-89a6-8c040d648a70,2,2,TN,0,0,0,0,none,0.005691919212225466,0.018713980563916266,49,38
daroberta,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,3,13,TN,0,0,0,0,none,0.08369100538806783,0.21493256883695722,16,9
daroberta,13792511-5142-449f-8d3e-d77d790f65ec,2,27,TN,0,0,0,0,none,0.0216488800296146,0.0669901967048645,25,18
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,2,24,TN,0,0,0,0,none,0.003858139952948003,0.012538380008966971,70,53
daroberta,3db93526-a344-4ea4-8772-3734d0cfdfb1,3,3,TN,0,0,0,0,none,0.005494849874438452,0.04300705733476207,63,50
daroberta,aab91277-8d56-4844-a581-45630f873f49,2,29,TN,0,0,0,0,none,0.06067936821967702,0.18350295635173097,20,11
daroberta,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,0,TN,0,0,0,0,none,0.00356527067372568,0.015269961596156161,60,48
daroberta,70c744ad-e950-445c-8a7a-0782b0a7d20b,2,29,TN,0,0,0,0,none,0.009144995027842618,0.03703335591126233,33,30
daroberta,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,2,20,TN,0,0,0,0,none,0.013597926208710072,0.07015206391224638,41,31
daroberta,08bb9bee-c167-4c17-9c6d-4a1259231eb7,1,1,TN,0,0,0,0,none,0.00673251049567173,0.02828101976774633,50,42
daroberta,76810849-0335-4ad3-9eaf-f0d9c5baceb6,1,9,TN,0,0,0,0,none,0.03150286794213268,0.18258168501779437,31,24
daroberta,f506aafc-8b43-427a-936e-bbd1ef33e076,2,14,TN,0,0,0,0,none,0.015964406668025927,0.052330784810086094,22,17
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,2,23,TN,0,0,0,0,none,0.006719771041331306,0.024690159528770232,39,31
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,3,37,TN,0,0,0,0,none,0.009729252548293467,0.03276967443525791,32,22
daroberta,2ec04201-2016-4227-baf7-ba8289058203,2,22,TN,0,0,0,0,none,0.019735858759044538,0.043227242887951434,25,14
daroberta,526cabb7-02a3-4adb-8e90-ec781c40c498,3,5,TN,0,0,0,0,none,0.00787300192703114,0.026027064114301043,49,40
daroberta,1b96a5db-8974-46d3-82d7-5dfef02f650e,2,10,TN,0,0,0,0,none,0.010639662947793158,0.050494321854785085,32,27
daroberta,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,15,TN,0,0,0,0,none,0.0062812190364908305,0.022591221146285534,43,36
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,23,TN,0,0,0,0,none,0.026008688607392753,0.060121615417301655,32,27
daroberta,96b7046f-f584-422f-a626-6f86a26dfd8b,3,19,TN,0,0,0,0,none,0.018169341215903242,0.08436618954874575,33,27
daroberta,f11c2566-848a-4e29-b8c5-4de0a81114e4,2,11,TN,0,0,0,0,none,0.028269382339774392,0.06663786992430687,25,17
daroberta,11c9f251-35c8-4452-b052-df9be61464c6,2,5,TN,0,0,0,0,none,0.012397602744109237,0.062449001831312974,56,37
daroberta,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,3,6,TN,0,0,0,0,none,0.006688561929645492,0.034908324712887406,41,34
biasdetector,4f473faf-f928-4cfd-8bed-00578be9db9a,1,0,FN,1,1,0,0,no_quote,0.015907063112046746,0.056381232221610844,55,47
biasdetector,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,11,FN,1,0,1,0,all_in_quote,0.042403327026059506,0.16391068801749498,26,18
biasdetector,97b1305c-13ca-4b74-a56a-f459bd79dfaf,2,8,FN,1,0,1,0,no_quote,0.04404323717581164,0.149989515542984,31,26
biasdetector,01c59743-7082-44fc-8414-3c04126f470f,2,23,FN,1,1,0,0,no_quote,0.02311620914368317,0.10999786111642607,47,35
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,1,FN,1,0,1,0,no_quote,0.02288370954513987,0.11065479673337764,61,45
biasdetector,0c78e748-efbf-417c-a8c1-beeb6480147f,3,11,FN,1,0,1,0,no_quote,0.11089370303297749,0.2585851695330348,22,13
biasdetector,96b7046f-f584-422f-a626-6f86a26dfd8b,1,4,FN,1,0,1,0,all_in_quote,0.0851787152434034,0.24518623342737556,10,7
biasdetector,2742e9c1-2943-496f-8b23-faf5332e1612,2,10,FN,1,0,1,0,no_quote,0.03331358328513387,0.10913188441190869,28,21
biasdetector,c21cb217-3e2c-49bd-884d-5c74a165ef10,2,15,FN,1,1,0,0,all_in_quote,0.06353005467930675,0.204102769959718,21,14
biasdetector,8385a996-1afc-4778-a06d-7070a8f19e27,3,15,FN,1,0,1,0,all_in_quote,0.050451386044733225,0.2442861452776318,32,24
biasdetector,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,49,FN,1,0,1,0,no_quote,0.025034954586539364,0.09308617014903575,41,30
biasdetector,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,4,FN,1,0,1,0,no_quote,0.02625960759032751,0.09902175024617464,36,24
biasdetector,c99adbdd-eaf3-4844-9548-2642e80de4e2,1,30,FN,1,0,1,0,all_in_quote,0.023020506877034937,0.12832478841301054,40,26
biasdetector,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,4,FN,1,1,0,0,no_quote,0.012435384657604189,0.0716166458600624,70,62
biasdetector,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,28,FN,1,0,1,0,no_quote,0.05031311935428783,0.2996759555120578,35,23
biasdetector,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,3,0,FN,1,1,0,0,no_quote,0.022336803009202044,0.11284872045507655,37,33
biasdetector,97566c74-e000-49fb-b091-e6ec6e179de0,2,5,FN,1,1,0,0,no_quote,0.024495874454527545,0.12738098960835487,41,34
biasdetector,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,1,18,FN,1,0,1,0,all_in_quote,0.11002084705978632,0.14916945435106754,13,3
biasdetector,9879bbc0-eab3-482f-bf6b-a4b519393986,1,24,FN,1,1,0,0,all_in_quote,0.03679740748659242,0.1932802381925285,31,20
biasdetector,542cd22c-ea80-4669-995b-6ac6a33823f7,3,11,FN,1,0,1,0,no_quote,0.025831984820994865,0.09149575931951404,44,28
biasdetector,ad409798-ee94-4436-92c5-92669193be14,2,12,FN,1,0,1,0,no_quote,0.02832991153788855,0.08381490506872069,28,23
biasdetector,0d10341a-9dba-4374-a524-814c300d1611,1,30,FN,1,0,1,0,all_in_quote,0.033175487723201516,0.14934108476154506,19,15
biasdetector,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,3,31,FN,1,0,1,0,all_in_quote,0.029995274463842165,0.08112330087169539,27,21
biasdetector,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,14,FN,1,0,1,0,no_quote,0.02444837447832528,0.13870756562876826,62,47
biasdetector,4f473faf-f928-4cfd-8bed-00578be9db9a,1,15,FN,1,0,1,0,no_quote,0.029352083117128277,0.17649444340107343,25,21
biasdetector,2ec04201-2016-4227-baf7-ba8289058203,2,21,FN,1,0,1,0,no_quote,0.03679985473141202,0.1957634607097134,35,29
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,1,15,FN,1,1,0,0,no_quote,0.06278022863843943,0.19630597066134214,24,20
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,2,28,FN,1,0,1,0,no_quote,0.09553150361170992,0.2593462207005359,16,8
biasdetector,2742e9c1-2943-496f-8b23-faf5332e1612,3,2,FN,1,0,1,0,no_quote,0.01930689110846359,0.10927631895174272,51,34
biasdetector,a28a0329-0887-42dc-bd3d-3bb4f8926757,2,13,FN,1,0,1,0,all_in_quote,0.019629055649864596,0.13140720532586175,73,55
biasdetector,0c78e748-efbf-417c-a8c1-beeb6480147f,2,4,FN,1,0,1,0,no_quote,0.030507030899906036,0.08925020281458274,29,19
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,2,8,FN,1,0,1,0,no_quote,0.025799201576068492,0.08674155763999027,41,35
biasdetector,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,0,FN,1,1,0,0,no_quote,0.034981233171290815,0.19931497797369957,35,27
biasdetector,576116e5-2b18-4d35-be73-36f5863c9468,2,0,FN,1,1,0,0,no_quote,0.02309825577724137,0.09606962371617556,45,38
biasdetector,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,20,FN,1,0,1,0,no_quote,0.06984150470234454,0.18223655130714178,8,5
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,16,FN,1,0,1,0,all_in_quote,0.01960369772036153,0.06869048919615445,49,43
biasdetector,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,1,FN,1,0,1,0,all_in_quote,0.01514692701150191,0.1366670236597577,75,51
biasdetector,38f7cbb7-5d6a-4c89-bcbd-8e164144172a,2,9,FN,1,0,1,0,no_quote,0.0231355388205351,0.12433681966892134,45,38
biasdetector,576116e5-2b18-4d35-be73-36f5863c9468,3,0,FN,1,1,0,0,no_quote,0.02694169444073805,0.12132954085245728,46,39
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,1,20,FN,1,0,1,0,no_quote,0.029124044210350673,0.09945220089451011,28,21
biasdetector,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,4,FN,1,0,1,0,all_in_quote,0.023097971552640865,0.12862922291138343,54,36
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,1,4,FN,1,0,1,0,no_quote,0.04326984525991561,0.13006570529250894,28,22
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,3,18,FN,1,0,1,0,all_in_quote,0.039885469700675455,0.09107350767590106,18,10
biasdetector,eadabee7-3db9-43c4-a485-3e8b1882cd3c,1,6,FN,1,1,0,0,all_in_quote,0.015012076016178239,0.07232877022276323,53,43
biasdetector,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,7,FN,1,0,1,0,no_quote,0.026424141888275937,0.11089235969120637,37,27
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,2,11,FN,1,1,0,0,no_quote,0.02914545545451078,0.1881674089236185,40,27
biasdetector,b7021938-ff8d-42ea-adec-5704c0b65237,1,9,FN,1,1,0,0,all_in_quote,0.07658635154699109,0.1918435396219138,19,14
biasdetector,38f7cbb7-5d6a-4c89-bcbd-8e164144172a,2,2,FN,1,1,0,0,no_quote,0.021760473202882914,0.08183380208261636,45,33
biasdetector,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,0,FN,1,1,0,0,no_quote,0.03253073740736855,0.16839232497538129,39,34
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,3,6,FN,1,0,1,0,no_quote,0.04206076985417259,0.12883621302898973,28,21
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,2,18,FN,1,1,0,0,all_in_quote,0.09465038566517511,0.3806157734943554,27,14
biasdetector,33521e65-12da-4521-b132-7b606243b0e4,2,25,FN,1,0,1,0,no_quote,0.021839450527978366,0.14197236449959189,54,32
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,2,2,FN,1,0,1,0,no_quote,0.021529100931928995,0.05091208363883197,43,32
biasdetector,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,2,1,FN,1,1,0,0,no_quote,0.03487700494463202,0.13629682048287411,40,30
biasdetector,ee05c9b3-529c-4268-ad72-19bd34f7197e,3,0,FN,1,1,0,0,no_quote,0.0544124067363998,0.1865087355254218,29,26
biasdetector,79bf99c6-6fca-4ce4-8ae1-8771de026142,3,19,FN,1,1,0,0,all_in_quote,0.0321388470423234,0.10196059046494257,39,26
biasdetector,6b541575-99b1-40d2-8730-9bb868ee38ed,1,8,FN,1,0,1,0,no_quote,0.03430202957242727,0.08432803582400084,25,20
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,26,FN,1,0,1,0,no_quote,0.025062499551552344,0.14553071529371664,38,28
biasdetector,0d10341a-9dba-4374-a524-814c300d1611,2,27,FN,1,0,1,0,no_quote,0.07426228374242783,0.28841206326615065,14,11
biasdetector,74708dbf-5dfc-4c66-8419-d7dbc00e4a06,1,3,FN,1,0,1,0,no_quote,0.03649693648039829,0.1017605796107091,34,24
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,1,50,FN,1,1,0,0,all_in_quote,0.01821940260566249,0.1008973442328473,45,34
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,1,6,FN,1,0,1,0,no_quote,0.026394455920871047,0.09784909723481784,31,26
biasdetector,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,0,FN,1,1,0,0,all_in_quote,0.022256350779649412,0.14131986326427154,52,37
biasdetector,2ec04201-2016-4227-baf7-ba8289058203,1,4,FN,1,0,1,0,all_in_quote,0.0669385734363459,0.15957119726226665,20,12
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,37,FN,1,0,1,0,no_quote,0.02257877979194746,0.06022934852808248,36,30
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,3,4,FN,1,0,1,0,no_quote,0.10121341817116794,0.20415800029877573,17,13
biasdetector,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,2,FN,1,0,1,0,no_quote,0.04772934898439991,0.18411932565504685,26,19
biasdetector,a28a0329-0887-42dc-bd3d-3bb4f8926757,2,20,FN,1,0,1,0,all_in_quote,0.09460115662659518,0.1829686324344948,19,12
biasdetector,2ec04201-2016-4227-baf7-ba8289058203,2,4,FN,1,0,1,0,all_in_quote,0.09015137669048272,0.25664584152400494,25,20
biasdetector,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,3,FN,1,0,1,0,all_in_quote,0.055179744320145496,0.2313720313133672,27,20
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,6,FN,1,1,0,0,no_quote,0.02568745687580192,0.1647833629976958,50,42
biasdetector,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,1,22,FN,1,0,1,0,no_quote,0.014658378792592795,0.08826553750259336,68,51
biasdetector,eadabee7-3db9-43c4-a485-3e8b1882cd3c,2,19,FN,1,0,1,0,no_quote,0.04898447848656297,0.15792569622863084,25,19
biasdetector,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,15,FN,1,0,1,0,all_in_quote,0.01257731337157399,0.09620646528271731,59,53
biasdetector,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,15,FN,1,0,1,0,no_quote,0.024339216466954285,0.08884149632649496,35,30
biasdetector,aab91277-8d56-4844-a581-45630f873f49,1,44,FN,1,0,1,0,all_in_quote,0.03532632627054706,0.15206397670165947,58,32
biasdetector,2153fb3e-6b09-410c-bfea-d095c49a54ba,3,6,FN,1,0,1,0,all_in_quote,0.07394322252366692,0.1528511878568679,11,8
biasdetector,b764f81f-6d08-4d7c-b1a8-8961bed0a455,1,17,FN,1,0,1,0,no_quote,0.0463946636999026,0.16305983444908634,13,10
biasdetector,45bd61bc-c356-4450-9e3a-cbfc862b09fd,1,9,FN,1,0,1,0,all_in_quote,0.01787358870567153,0.11368686930342976,62,47
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,1,14,FN,1,0,1,0,all_in_quote,0.0549871956868826,0.30112340208142996,28,23
biasdetector,58ed2376-35a0-453a-a08e-5cd87e3bdea5,2,3,FN,1,0,1,0,all_in_quote,0.04985664233598592,0.10907021863386035,19,14
biasdetector,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,23,FN,1,0,1,0,all_in_quote,0.03099659934581199,0.19424198660999537,46,37
biasdetector,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,33,FN,1,0,1,0,all_in_quote,0.08722121400448184,0.19497018156107515,14,9
biasdetector,2b9468af-4ab0-4f25-85f4-c3ef93d72006,2,1,FN,1,0,1,0,all_in_quote,0.01354578085657623,0.13455186469946057,86,72
biasdetector,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,35,FN,1,0,1,0,no_quote,0.023709228933042354,0.10562798215930039,46,26
biasdetector,0d10341a-9dba-4374-a524-814c300d1611,3,1,FN,1,1,0,0,no_quote,0.013492444106641981,0.07698001910466701,71,58
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,3,0,FN,1,1,0,0,no_quote,0.03305076157179233,0.27428941100111437,43,32
biasdetector,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,2,FN,1,0,1,0,no_quote,0.13399097532965243,0.1954356194473803,9,6
biasdetector,0d10341a-9dba-4374-a524-814c300d1611,1,24,FN,1,0,1,0,no_quote,0.020753698453061385,0.08349601845839061,34,30
biasdetector,2a3fde8a-082a-4d8f-9567-f7e8366c0200,2,49,FN,1,0,1,0,no_quote,0.024138053608535583,0.09833821005304344,41,35
biasdetector,58ed2376-35a0-453a-a08e-5cd87e3bdea5,2,0,FN,1,1,0,0,no_quote,0.029326642657441882,0.14158045370872555,49,38
biasdetector,33521e65-12da-4521-b132-7b606243b0e4,1,15,FN,1,0,1,0,no_quote,0.052024315075957964,0.172318218217697,25,17
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,10,FN,1,0,1,0,no_quote,0.04120351645720398,0.12623212186736055,36,30
biasdetector,b7021938-ff8d-42ea-adec-5704c0b65237,1,3,FN,1,0,1,0,all_in_quote,0.03449145562256474,0.1229696298930018,27,19
biasdetector,aab91277-8d56-4844-a581-45630f873f49,1,12,FN,1,1,0,0,no_quote,0.04524404141120612,0.18955981242470443,26,20
biasdetector,eadabee7-3db9-43c4-a485-3e8b1882cd3c,3,21,FN,1,0,1,0,no_quote,0.03760914973323591,0.13477150723338127,31,26
biasdetector,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,2,2,FN,1,0,1,0,no_quote,0.032041762004761644,0.15464930871191124,33,24
biasdetector,542cd22c-ea80-4669-995b-6ac6a33823f7,3,13,FN,1,0,1,0,no_quote,0.040858373274667216,0.13445541128749028,27,19
biasdetector,2b9468af-4ab0-4f25-85f4-c3ef93d72006,2,6,FN,1,0,1,0,no_quote,0.01914791997517412,0.07908149268478155,40,33
biasdetector,af4a3f41-eeb5-49fa-a276-e97c230b25f0,2,8,FN,1,0,1,0,no_quote,0.019372256528327452,0.11228784789892438,56,36
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,2,11,FN,1,0,1,0,all_in_quote,0.01884721993934363,0.04794742492958903,28,20
daroberta,11c9f251-35c8-4452-b052-df9be61464c6,2,8,FN,1,1,0,0,no_quote,0.0589156452167247,0.1536551765166223,10,7
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,19,FN,1,0,1,0,no_quote,0.008382467881370433,0.043407377641415223,35,26
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,19,FN,1,1,0,0,no_quote,0.009827152316034166,0.07216716398341724,48,30
daroberta,2058ec60-5372-4f5f-83a3-da780be3a350,3,23,FN,1,0,1,0,all_in_quote,0.04527868989056775,0.15937070874497294,20,14
daroberta,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,1,19,FN,1,0,1,0,all_in_quote,0.009722298340358097,0.0390143325785175,39,29
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,2,7,FN,1,0,1,0,all_in_quote,0.00567521345284047,0.038999219286219716,85,63
daroberta,70c744ad-e950-445c-8a7a-0782b0a7d20b,1,11,FN,1,0,1,0,all_in_quote,0.013493739380098787,0.1214821314982449,39,27
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,33,FN,1,1,0,0,no_quote,0.037412840074961054,0.10973716022757193,31,16
daroberta,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,1,FN,1,1,0,0,no_quote,0.007230615755111945,0.045318405751863286,56,48
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,1,28,FN,1,0,1,0,no_quote,0.0189854804733296,0.09967284467226516,43,31
daroberta,45bd61bc-c356-4450-9e3a-cbfc862b09fd,2,7,FN,1,0,1,0,no_quote,0.023679196409170253,0.09089612436946481,31,23
daroberta,01c59743-7082-44fc-8414-3c04126f470f,2,20,FN,1,0,1,0,no_quote,0.009858290186274736,0.030776352155953646,39,29
daroberta,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,3,21,FN,1,0,1,0,no_quote,0.015284465622897139,0.04193439334630966,38,33
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,17,FN,1,0,1,0,all_in_quote,0.04572598819675691,0.10427452716976404,24,17
daroberta,4f473faf-f928-4cfd-8bed-00578be9db9a,3,17,FN,1,0,1,0,all_in_quote,0.07834114351620276,0.16356042306870222,7,3
daroberta,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,7,FN,1,0,1,0,no_quote,0.01531440119351042,0.07930968515574932,37,27
daroberta,c21cb217-3e2c-49bd-884d-5c74a165ef10,3,0,FN,1,0,1,0,no_quote,0.006159091408591013,0.02140538782502214,46,37
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,2,25,FN,1,1,0,0,no_quote,0.022351354334710374,0.1427740128710866,33,27
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,1,FN,1,1,0,0,all_in_quote,0.035941041476193494,0.1331654000096023,36,23
daroberta,76810849-0335-4ad3-9eaf-f0d9c5baceb6,2,17,FN,1,0,1,0,all_in_quote,0.00654828128847342,0.05001996806822717,50,37
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,1,29,FN,1,0,1,0,no_quote,0.005403485724691669,0.021093803457915783,52,47
daroberta,576116e5-2b18-4d35-be73-36f5863c9468,2,14,FN,1,0,1,0,all_in_quote,0.05625378886739222,0.10320739727467299,23,13
daroberta,0d10341a-9dba-4374-a524-814c300d1611,2,54,FN,1,0,1,0,all_in_quote,0.02805516513547411,0.10660583106800914,28,18
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,0,FN,1,1,0,0,no_quote,0.004814869590119982,0.028408531099557877,58,44
daroberta,29ffd053-7684-469b-a600-97000579bd01,1,11,FN,1,0,1,0,all_in_quote,0.03756073195626643,0.2887918474152684,31,21
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,0,FN,1,1,0,0,all_in_quote,0.00781566076270728,0.06847175525035709,52,37
daroberta,6e502405-bc90-4416-a787-3122918aa648,1,4,FN,1,0,1,0,no_quote,0.010134484805767277,0.032352671260014176,29,24
daroberta,68748e7f-cf6e-4ac7-8504-454c0876880d,1,16,FN,1,0,1,0,no_quote,0.005888501889774784,0.04757164034526795,39,31
daroberta,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,15,FN,1,0,1,0,no_quote,0.017378759575772215,0.06620391178876162,34,29
daroberta,472158a1-4e39-4214-8397-904e66f2b4c5,3,10,FN,1,0,1,0,no_quote,0.030473882390651852,0.08810452511534095,16,12
daroberta,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,52,FN,1,0,1,0,no_quote,0.01594967987224245,0.08814759436063468,51,43
daroberta,11c9f251-35c8-4452-b052-df9be61464c6,2,9,FN,1,1,0,0,no_quote,0.0035111199470930824,0.0253134675634404,52,34
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,3,10,FN,1,0,1,0,no_quote,0.021548401521674046,0.12869995809160173,35,24
daroberta,2742e9c1-2943-496f-8b23-faf5332e1612,3,20,FN,1,0,1,0,all_in_quote,0.03022309708467219,0.09394121263176203,18,8
daroberta,2ec04201-2016-4227-baf7-ba8289058203,1,29,FN,1,1,0,0,no_quote,0.04192635621808038,0.1579009818378836,27,23
daroberta,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,29,FN,1,0,1,0,no_quote,0.09383974084630609,0.2908332562074065,12,7
daroberta,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,7,FN,1,1,0,0,no_quote,0.008592796271229943,0.058186401170678435,70,57
daroberta,550b80db-bdd5-442b-8f70-c8e9f3203a13,2,8,FN,1,0,1,0,no_quote,0.04227833716140594,0.16667982371291146,20,16
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,3,7,FN,1,1,0,0,no_quote,0.03659944416722283,0.11366893607191741,19,16
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,3,7,FN,1,1,0,0,all_in_quote,0.009294151921028223,0.04809973109513521,39,26
daroberta,13792511-5142-449f-8d3e-d77d790f65ec,3,11,FN,1,0,1,0,no_quote,0.023117546840260426,0.09265382075682282,31,25
daroberta,2058ec60-5372-4f5f-83a3-da780be3a350,1,11,FN,1,1,0,0,no_quote,0.08335385867394507,0.2318771407008171,14,8
daroberta,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,34,FN,1,1,0,0,no_quote,0.04119096363084046,0.13083607523003593,27,18
daroberta,33521e65-12da-4521-b132-7b606243b0e4,3,7,FN,1,0,1,0,all_in_quote,0.010832450094607631,0.0534484367983948,47,37
daroberta,005a2961-0c2e-4575-8eec-770ba52a08e0,1,7,FN,1,0,1,0,no_quote,0.0058090312729654455,0.02209864881643582,47,39
daroberta,df5fe55a-dfcb-4817-8631-830f47c21a72,1,11,FN,1,1,0,0,no_quote,0.03476926850914759,0.23700630839448422,33,19
daroberta,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,23,FN,1,0,1,0,all_in_quote,0.0881788241211325,0.1712004083674401,19,10
daroberta,4f473faf-f928-4cfd-8bed-00578be9db9a,2,8,FN,1,0,1,0,all_in_quote,0.07534272153861821,0.158248377032578,14,4
daroberta,be026bd1-52b1-4789-bfd3-3632af17b054,3,7,FN,1,0,1,0,no_quote,0.029895306274724694,0.18583185132592916,31,26
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,3,18,FN,1,0,1,0,all_in_quote,0.042506039322775205,0.20229528881609438,30,14
daroberta,70c75d68-bf65-46a6-a822-15c23d77a275,1,14,FN,1,0,1,0,all_in_quote,0.02450223597765401,0.11806540078638743,28,23
daroberta,2ec04201-2016-4227-baf7-ba8289058203,1,4,FN,1,0,1,0,all_in_quote,0.04590567241151197,0.11803549178875983,20,12
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,2,12,FN,1,0,1,0,all_in_quote,0.011371108148570942,0.035771273309364915,34,23
daroberta,526cabb7-02a3-4adb-8e90-ec781c40c498,2,13,FN,1,1,0,0,no_quote,0.003821989944155671,0.026317635958548635,66,57
daroberta,8385a996-1afc-4778-a06d-7070a8f19e27,2,2,FN,1,0,1,0,all_in_quote,0.0056332504666767955,0.03448816039599478,49,32
daroberta,06ffda2d-1caf-45ba-99e2-268aac1bf0e1,1,10,FN,1,0,1,0,no_quote,0.11060702356255868,0.3538425751030445,20,11
daroberta,97566c74-e000-49fb-b091-e6ec6e179de0,1,5,FN,1,0,1,0,no_quote,0.018945854972116646,0.11878132715355605,35,30
daroberta,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,16,FN,1,0,1,0,all_in_quote,0.00839432657815538,0.0764152322218778,49,43
daroberta,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,36,FN,1,0,1,0,no_quote,0.026911078657783735,0.0766262211332408,38,26
